media,drug,waste,pump_time,hour,vial_drug_mass,dil_rate
0,1,2,1720545730.7760484,3.7083333333333335e-06,0,0
0,1,2,1720545731.2860863,0.00014539055555555557,0,0
0,1,2,1720545731.7810347,0.00028287861111111107,0,0
0,1,2,1720545732.2822583,0.0004221061111111111,0,0
0,1,2,1720545732.7829516,0.0005611897222222223,0,0
0,1,2,1720545733.2838778,0.0007003358333333333,0,0
0,1,2,1720545733.784618,0.0008394275000000001,0,0
0,1,2,1720545734.2860265,0.0009787058333333332,0,0
0,1,2,1720545734.78665,0.0011177730555555557,0,0
0,1,2,1720545735.2876556,0.0012569324999999998,0,0
0,1,2,1720545735.7883198,0.001396013611111111,0,0
0,1,2,1720545736.2891648,0.0015351355555555555,0,0
0,1,2,1720545736.790445,0.001674371388888889,0,0
0,1,2,1720545737.2922616,0.001813773611111111,0,0
0,1,2,1720545737.7926927,0.0019527855555555554,0,0
0,1,2,1720545738.2938085,0.0020919775000000002,0,0
0,1,2,1720545738.7950094,0.0022312066666666667,0,0
0,1,2,1720545739.2955308,0.00237024,0,0
0,1,2,1720545739.7968535,0.0025094894444444445,0,0
0,1,2,1720545740.2978396,0.002648655277777778,0,0
0,1,2,1720545740.7990458,0.002787876111111111,0,0
0,1,2,1720545741.300776,0.0029272455555555553,0,0
0,1,2,1720545741.8025098,0.003066621111111111,0,0
0,1,2,1720545742.3033245,0.003205727222222222,0,0
0,1,2,1720545742.8042748,0.0033448886111111112,0,0
0,1,2,1720545743.30509,0.0034840041666666668,0,0
0,1,2,1720545743.8059068,0.00362312,0,0
0,1,2,1720545744.3069568,0.0037622991666666663,0,0
0,1,2,1720545744.807435,0.0039013249999999998,0,0
0,1,2,1720545745.307946,0.004040355555555555,0,0
0,1,2,1720545745.8085244,0.004179404166666667,0,0
0,1,2,1720545746.3107476,0.004318909722222222,0,0
0,1,2,1720545746.8124616,0.0044582725,0,0
0,1,2,1720545747.3135846,0.0045974725,0,0
0,1,2,1720545747.8145525,0.004736631944444444,0,0
0,1,2,1720545748.3161447,0.004875964444444444,0,0
0,1,2,1720545748.81696,0.005015079444444445,0,0
0,1,2,1720545749.3179042,0.005154231111111111,0,0
0,1,2,1720545749.8194325,0.0052935463888888895,0,0
0,1,2,1720545750.320347,0.0054326875,0,0
0,1,2,1720545750.822031,0.005572036388888889,0,0
0,1,2,1720545751.3250408,0.0057117566666666664,0,0
0,1,2,1720545751.8266075,0.005851095000000001,0,0
0,1,2,1720545752.3285208,0.0059905075,0,0
0,1,2,1720545752.8293347,0.0061296258333333326,0,0
0,1,2,1720545753.3300772,0.006268724999999999,0,0
0,1,2,1720545753.8310134,0.006407874166666667,0,0
0,1,2,1720545754.3316598,0.006546942222222222,0,0
0,1,2,1720545754.8322747,0.0066860025,0,0
0,1,2,1720545755.33307,0.00682511,0,0
0,1,2,1720545755.833797,0.006964201111111111,0,0
0,1,2,1720545756.334416,0.007103264722222223,0,0
0,1,2,1720545756.8356998,0.007242505000000001,0,0
0,1,2,1720545757.3371937,0.007381812777777778,0,0
0,1,2,1720545757.8378687,0.007520888333333333,0,0
0,1,2,1720545758.3385785,0.007659971944444444,0,0
0,1,2,1720545758.8393135,0.007799066944444444,0,0
0,1,2,1720545759.3401797,0.007938193333333333,0,0
0,1,2,1720545759.8419425,0.008077573333333333,0,0
0,1,2,1720545760.3439398,0.008217020833333333,0,0
0,1,2,1720545760.8445013,0.008356066111111112,0,0
0,1,2,1720545761.3451934,0.008495145833333334,0,0
0,1,2,1720545761.8462057,0.008634312222222223,0,0
0,1,2,1720545762.3466792,0.008773337777777777,0,0
0,1,2,1720545762.8474517,0.008912440277777777,0,0
0,1,2,1720545763.348099,0.009051508611111111,0,0
0,1,2,1720545763.8486717,0.009190556666666667,0,0
0,1,2,1720545764.3491757,0.009329586944444444,0,0
0,1,2,1720545764.849829,0.009468656944444443,0,0
0,1,2,1720545765.3505566,0.0096077325,0,0
0,1,2,1720545765.85153,0.009746896666666666,0,0
0,1,2,1720545766.3525105,0.00988606138888889,0,0
0,1,2,1720545766.8543687,0.01002546861111111,0,0
0,1,2,1720545767.3553317,0.010164625,0,0
0,1,2,1720545767.8564367,0.010303819722222222,0,0
0,1,2,1720545768.3577569,0.010443081388888888,0,0
0,1,2,1720545768.8582716,0.0105821125,0,0
0,1,2,1720545769.3593574,0.010721299166666667,0,0
0,1,2,1720545769.8602312,0.010860431111111112,0,0
0,1,2,1720545770.3612828,0.010999609444444444,0,0
0,1,2,1720545770.8622828,0.011138779444444444,0,0
0,1,2,1720545771.3642604,0.011278211111111111,0,0
0,1,2,1720545771.8648686,0.011417277777777778,0,0
0,1,2,1720545772.366024,0.011556481944444445,0,0
0,1,2,1720545772.866453,0.011695496944444444,0,0
0,1,2,1720545773.3672917,0.011834614722222222,0,0
0,1,2,1720545773.8686643,0.011973877777777779,0,0
0,1,2,1720545774.3715656,0.012113571111111112,0,0
0,1,2,1720545774.8753698,0.012253518333333333,0,0
0,1,2,1720545775.377486,0.012393001666666667,0,0
0,1,2,1720545775.8784049,0.012532147499999998,0,0
0,1,2,1720545776.3796942,0.012671393611111111,0,0
0,1,2,1720545776.880451,0.012810494166666667,0,0
0,1,2,1720545777.3808863,0.012949506111111111,0,0
0,1,2,1720545777.8817308,0.013088624722222221,0,0
0,1,2,1720545778.3821952,0.013227646944444444,0,0
0,1,2,1720545778.8828094,0.013366706666666667,0,0
0,1,2,1720545779.3836162,0.013505816111111112,0,0
0,1,2,1720545779.8843122,0.013644897777777778,0,0
0,1,2,1720545780.3854551,0.013784099444444444,0,0
0,1,2,1720545780.8867953,0.013923369444444444,0,0
0,1,2,1720545781.3878615,0.01406255,0,0
0,1,2,1720545781.8883462,0.014201576388888889,0,0
0,1,2,1720545782.3889613,0.014340638333333332,0,0
0,1,2,1720545782.8896766,0.01447972111111111,0,0
0,1,2,1720545783.3909945,0.014618968333333334,0,0
0,1,2,1720545783.8926244,0.01475831,0,0
0,1,2,1720545784.3949873,0.014897865833333333,0,0
0,1,2,1720545784.8964016,0.015037146111111111,0,0
0,1,2,1720545785.3976073,0.015176371388888889,0,0
0,1,2,1720545785.898278,0.015315446666666666,0,0
0,1,2,1720545786.3989117,0.0154545125,0,0
0,1,2,1720545786.8993547,0.015593525277777777,0,0
0,1,2,1720545787.4003332,0.015732683333333334,0,0
0,1,2,1720545787.9013655,0.015871855277777777,0,0
0,1,2,1720545788.40322,0.016011252777777776,0,0
0,1,2,1720545788.9045665,0.01615051888888889,0,0
0,1,2,1720545789.4049954,0.01628953611111111,0,0
0,1,2,1720545789.9056299,0.016428599444444445,0,0
0,1,2,1720545790.40616,0.016567635,0,0
0,1,2,1720545790.9070063,0.016706758333333332,0,0
0,1,2,1720545791.4084992,0.016846048333333336,0,0
0,1,2,1720545791.909113,0.016985123333333334,0,0
1,1,2,1720545792.4099293,0.017124240833333332,0,0
0,1,2,1720545792.910917,0.017263399444444445,0,0
0,1,2,1720545793.411881,0.01740255527777778,0,0
0,1,2,1720545793.9134307,0.01754187138888889,0,0
0,1,2,1720545794.41509,0.017681226666666668,0,0
0,1,3,1720545794.9168284,0.01782059388888889,0.0,0
0,1,2,1720545795.417315,0.01795962166666667,0.0,0
0,1,2,1720545795.9178615,0.01809866527777778,0.0,0
0,1,2,1720545796.419449,0.01823798888888889,0.0,0
0,1,2,1720545796.9201965,0.018377089722222222,0.0,0
0,1,2,1720545797.4219613,0.018516462777777777,0.0,0
0,1,2,1720545797.9237497,0.01865585611111111,0.0,0
0,1,2,1720545798.424763,0.018795020555555556,0.0,0
0,1,2,1720545798.9256682,0.018934165,0.0,0
0,1,2,1720545799.4272158,0.019073478055555555,0.0,0
0,1,2,1720545799.928585,0.019212746111111113,0.0,0
0,1,2,1720545800.4300623,0.019352046388888888,0.0,0
0,1,2,1720545800.930574,0.019491084722222222,0.0,0
0,1,2,1720545801.431276,0.01963016861111111,0.0,0
0,1,2,1720545801.9319124,0.019769234722222223,0.0,0
0,1,2,1720545802.4327352,0.019908350000000002,0.0,0
0,1,2,1720545802.9346588,0.0200477725,0.0,0
0,1,2,1720545803.4353976,0.020186861944444443,0.0,0
0,1,2,1720545803.9363012,0.020326006666666667,0.0,0
0,1,2,1720545804.4383101,0.020465454444444444,0.0,0
0,1,2,1720545804.940021,0.020604814166666666,0.0,0
0,1,2,1720545805.440469,0.020743834444444442,0.0,0
0,1,2,1720545805.9415357,0.0208830125,0.0,0
0,1,2,1720545806.4424067,0.021022148055555554,0.0,0
0,1,2,1720545806.9436948,0.021161390000000002,0.0,0
0,1,2,1720545807.4448876,0.021300601944444445,0.0,0
0,1,2,1720545807.9464483,0.021439936944444446,0.0,0
0,1,2,1720545808.4481738,0.021579296666666668,0.0,0
0,1,2,1720545808.9500675,0.021718719722222224,0.0,0
0,1,2,1720545809.450684,0.021857781666666666,0.0,0
0,1,2,1720545809.9523299,0.021997123888888886,0.0,0
0,1,2,1720545810.4549007,0.022136720555555555,0.0,0
0,1,2,1720545810.9576707,0.022276377222222223,0.0,0
0,1,2,1720545811.4596364,0.022415810555555554,0.0,0
0,1,2,1720545811.9623423,0.022555460000000003,0.0,0
0,1,2,1720545812.4638424,0.022694769722222223,0.0,0
0,1,2,1720545812.9644797,0.02283383611111111,0.0,0
0,1,2,1720545813.465581,0.022973028055555556,0.0,0
0,1,2,1720545813.966319,0.02311212472222222,0.0,0
0,1,2,1720545814.4676604,0.02325138388888889,0.0,0
0,1,2,1720545814.9681919,0.023390414166666665,0.0,0
0,1,2,1720545815.4696825,0.023529726944444444,0.0,0
0,1,2,1720545815.9708936,0.023668948888888888,0.0,0
0,1,2,1720545816.471564,0.023808026944444442,0.0,0
0,1,2,1720545816.9742327,0.02394765416666667,0.0,0
0,1,2,1720545817.4731038,0.02408623166666667,0.0,0
0,1,2,1720545817.9739354,0.024225350555555556,0.0,0
0,1,2,1720545818.4754765,0.02436466361111111,0.0,0
0,1,2,1720545818.9760082,0.024503706388888886,0.0,0
0,1,2,1720545819.4769938,0.024642865833333333,0.0,0
0,1,2,1720545819.978328,0.024782118611111112,0.0,0
0,1,2,1720545820.4799411,0.024921464722222224,0.0,0
0,1,2,1720545820.9808612,0.025060604444444443,0.0,0
0,1,2,1720545821.4817996,0.025199746111111112,0.0,0
0,1,2,1720545821.9836104,0.025339135555555555,0.0,0
0,1,2,1720545822.485232,0.02547848972222222,0.0,0
0,1,2,1720545822.9862041,0.025617646111111114,0.0,0
0,1,2,1720545823.4872346,0.025756823055555555,0.0,0
0,1,2,1720545823.9884915,0.025896058055555556,0.0,0
0,1,2,1720545824.4894009,0.02603519888888889,0.0,0
0,1,2,1720545824.9900355,0.026174268333333334,0.0,0
0,1,2,1720545825.490848,0.026313381944444443,0.0,0
0,1,2,1720545825.9913146,0.0264524025,0.0,0
0,1,2,1720545826.4933543,0.026591836944444447,0.0,0
0,1,2,1720545826.9949937,0.026731201666666666,0.0,0
0,1,2,1720545827.4958534,0.026870313611111113,0.0,0
0,1,2,1720545827.996435,0.027009379166666667,0.0,0
0,1,2,1720545828.4973023,0.02714850777777778,0.0,0
0,1,2,1720545828.9993315,0.027287961944444442,0.0,0
0,1,2,1720545829.4990225,0.02742676388888889,0.0,0
0,1,2,1720545829.9997718,0.02756586111111111,0.0,0
0,1,2,1720545830.501527,0.027705235555555558,0.0,0
0,1,2,1720545831.0024893,0.027844390833333333,0.0,0
0,1,2,1720545831.5035977,0.027983586388888888,0.0,0
0,1,2,1720545832.0055475,0.028123018611111113,0.0,0
0,1,2,1720545832.5062275,0.02826208972222222,0.0,0
0,1,2,1720545833.006885,0.028401170555555556,0.0,0
0,1,2,1720545833.509291,0.028540721944444444,0.0,0
0,1,2,1720545834.0099452,0.028679788055555554,0.0,0
0,1,2,1720545834.511693,0.028819173611111113,0.0,0
0,1,2,1720545835.0124443,0.028958270555555558,0.0,0
0,1,2,1720545835.5132113,0.029097372222222223,0.0,0
0,1,2,1720545836.013766,0.02923641611111111,0.0,0
0,1,2,1720545836.5146563,0.029375549444444444,0.0,0
0,1,2,1720545837.0157723,0.029514750833333332,0.0,0
0,1,2,1720545837.5164459,0.029653828055555557,0.0,0
0,1,2,1720545838.0182097,0.029793195277777778,0.0,0
0,1,2,1720545838.5211854,0.02993291722222222,0.0,0
0,1,2,1720545839.0227106,0.030072221944444442,0.0,0
0,1,2,1720545839.525534,0.030211888611111112,0.0,0
0,1,2,1720545840.0258636,0.030350888333333333,0.0,0
0,1,2,1720545840.5268455,0.030490046666666666,0.0,0
0,1,2,1720545841.02797,0.03062924888888889,0.0,0
0,1,2,1720545841.528979,0.030768416944444443,0.0,0
0,1,2,1720545842.0315506,0.030908018333333336,0.0,0
0,1,2,1720545842.5306554,0.031046661666666666,0.0,0
0,1,2,1720545843.0315433,0.031185798333333334,0.0,0
0,1,2,1720545843.5322669,0.03132488722222222,0.0,0
0,1,2,1720545844.0329986,0.03146398,0.0,0
0,1,2,1720545844.5335364,0.03160301972222222,0.0,0
0,1,2,1720545845.0348299,0.03174226166666667,0.0,0
0,1,2,1720545845.5361316,0.03188151833333333,0.0,0
0,1,2,1720545846.037685,0.03202083027777778,0.0,0
0,1,2,1720545846.538475,0.032159941944444444,0.0,0
0,1,2,1720545847.0392156,0.03229903111111111,0.0,0
0,1,2,1720545847.5400836,0.03243816527777778,0.0,0
0,1,2,1720545848.0414553,0.03257743444444444,0.0,0
0,1,2,1720545848.5440986,0.032717059166666666,0.0,0
0,1,2,1720545849.0447934,0.032856142222222225,0.0,0
0,1,2,1720545849.545347,0.03299518722222222,0.0,0
0,1,2,1720545850.0458276,0.03313421194444444,0.0,0
0,1,2,1720545850.54637,0.03327325083333334,0.0,0
0,1,2,1720545851.0472507,0.0334123825,0.0,0
0,1,2,1720545851.5479844,0.03355147583333334,0.0,0
0,1,2,1720545852.048511,0.0336905125,0.0,0
1,1,2,1720545852.5505855,0.033829965555555556,0.0,0
0,1,2,1720545853.0518217,0.033969204999999995,0.0,0
0,1,2,1720545853.5536423,0.034108594444444446,0.0,0
0,1,2,1720545854.0553534,0.034247966944444444,0.0,0
0,1,2,1720545854.5558062,0.03438698388888889,0.0,0
0,1,3,1720545855.0568178,0.03452614722222222,0.0,0
0,1,2,1720545855.557615,0.03466526111111111,0.0,0
0,1,2,1720545856.0580425,0.03480427138888889,0.0,0
0,1,2,1720545856.55901,0.034943426944444446,0.0,0
0,1,2,1720545857.0598671,0.03508255388888889,0.0,0
0,1,2,1720545857.5604408,0.03522160305555556,0.0,0
0,1,2,1720545858.060881,0.03536061555555556,0.0,0
0,1,2,1720545858.5616827,0.03549972305555556,0.0,0
0,1,2,1720545859.0625415,0.03563885166666667,0.0,0
0,1,2,1720545859.5641775,0.035778191111111114,0.0,0
0,1,2,1720545860.0646179,0.035917209166666665,0.0,0
0,1,2,1720545860.5652268,0.03605626694444444,0.0,0
0,1,2,1720545861.0657594,0.03619530333333333,0.0,0
0,1,2,1720545861.5663588,0.03633435861111111,0.0,0
0,1,2,1720545862.0670938,0.036473446666666666,0.0,0
0,1,2,1720545862.5681894,0.03661263388888889,0.0,0
0,1,2,1720545863.0698001,0.03675197194444444,0.0,0
0,1,2,1720545863.571448,0.03689132694444444,0.0,0
0,1,2,1720545864.0719075,0.037030345000000006,0.0,0
0,1,2,1720545864.5726068,0.037169426944444445,0.0,0
0,1,2,1720545865.0738497,0.03730865888888889,0.0,0
0,1,2,1720545865.5755377,0.03744801527777778,0.0,0
0,1,2,1720545866.0763776,0.03758713861111111,0.0,0
0,1,2,1720545866.5774379,0.03772631916666667,0.0,0
0,1,2,1720545867.0789917,0.037865645,0.0,0
0,1,2,1720545867.5794735,0.03800466888888889,0.0,0
0,1,2,1720545868.0803885,0.03814381,0.0,0
0,1,2,1720545868.5816195,0.03828303694444444,0.0,0
0,1,2,1720545869.0823705,0.0384221375,0.0,0
0,1,2,1720545869.5831761,0.038561246388888894,0.0,0
0,1,2,1720545870.0840201,0.038700371944444444,0.0,0
0,1,2,1720545870.5853922,0.03883961777777777,0.0,0
0,1,2,1720545871.0868733,0.038978936944444445,0.0,0
0,1,2,1720545871.5885458,0.03911829722222222,0.0,0
0,1,2,1720545872.09044,0.0392577125,0.0,0
0,1,2,1720545872.5914981,0.03939689805555556,0.0,0
0,1,2,1720545873.0924275,0.0395360425,0.0,0
0,1,2,1720545873.5937626,0.03967529972222222,0.0,0
0,1,2,1720545874.095289,0.039814615000000005,0.0,0
0,1,2,1720545874.5966623,0.03995388361111111,0.0,0
0,1,2,1720545875.0975285,0.040093015,0.0,0
0,1,2,1720545875.5984845,0.040232165,0.0,0
0,1,2,1720545876.0991836,0.04037125138888888,0.0,0
0,1,2,1720545876.6009476,0.04051062638888889,0.0,0
0,1,2,1720545877.100835,0.04064948611111111,0.0,0
0,1,2,1720545877.6021564,0.04078874222222222,0.0,0
0,1,2,1720545878.1030495,0.04092788388888889,0.0,0
0,1,2,1720545878.6041436,0.041067069722222224,0.0,0
0,1,2,1720545879.105567,0.04120635416666667,0.0,0
0,1,2,1720545879.755654,0.04138693833333333,0.0,0
0,1,2,1720545880.2529495,0.04152508027777777,0.0,0
0,1,2,1720545880.7566285,0.04166498666666667,0.0,0
0,1,2,1720545881.2558367,0.041803654999999995,0.0,0
0,1,2,1720545881.756711,0.041942787777777775,0.0,0
0,1,2,1720545882.2582095,0.04208208333333333,0.0,0
0,1,2,1720545882.7586272,0.04222110083333333,0.0,0
0,1,2,1720545883.2595558,0.04236024388888889,0.0,0
0,1,2,1720545883.759937,0.04249924277777778,0.0,0
0,1,2,1720545884.2612638,0.04263849666666667,0.0,0
0,1,2,1720545884.7628682,0.04277783305555556,0.0,0
0,1,2,1720545885.2636878,0.04291694861111111,0.0,0
0,1,2,1720545885.764437,0.04305604555555556,0.0,0
0,1,2,1720545886.2649221,0.04319507111111111,0.0,0
0,1,2,1720545886.766367,0.04333435361111111,0.0,0
0,1,2,1720545887.2668357,0.04347338027777777,0.0,0
0,1,2,1720545887.7683303,0.04361268222222222,0.0,0
0,1,2,1720545888.2692032,0.043751813055555554,0.0,0
0,1,2,1720545888.770225,0.04389098777777778,0.0,0
0,1,2,1720545889.2720625,0.04403037722222222,0.0,0
0,1,2,1720545889.7732286,0.04416959,0.0,0
0,1,2,1720545890.2753835,0.044309081944444446,0.0,0
0,1,2,1720545890.776934,0.04444840611111111,0.0,0
0,1,2,1720545891.277904,0.04458756361111111,0.0,0
0,1,2,1720545891.778548,0.044726633333333335,0.0,0
0,1,2,1720545892.2791407,0.04486568638888889,0.0,0
0,1,2,1720545892.7800026,0.04500481416666667,0.0,0
0,1,2,1720545893.2806277,0.045143876944444446,0.0,0
0,1,2,1720545893.7814581,0.04528299611111111,0.0,0
0,1,2,1720545894.2823713,0.04542213416666666,0.0,0
0,1,2,1720545894.7841887,0.045561527222222224,0.0,0
0,1,2,1720545895.2856438,0.04570082444444444,0.0,0
0,1,2,1720545895.7870426,0.0458401025,0.0,0
0,1,2,1720545896.2880313,0.04597926361111111,0.0,0
0,1,2,1720545896.7899246,0.046118677777777776,0.0,0
